order_id,return_date,return_reason
108024,2025-01-21,Bad Quality
104821,2025-01-02,Damaged
45022,2025-05-07,Bad Quality
51522,2025-10-30,Damaged
101895,2024-07-29,Not Needed
86604,2025-03-10,Bad Quality
21925,2025-09-29,Bad Quality
14782,2025-11-28,Wrong Item
71634,2025-01-12,Not Needed
22169,2025-07-13,Wrong Item
71074,2024-12-23,Damaged
39652,2024-09-30,Bad Quality
55279,2025-05-04,Not Needed
51680,2025-11-21,Not Needed
41090,2025-11-27,Bad Quality
37965,2025-11-09,Bad Quality
109771,2025-02-15,Wrong Item
34735,2025-08-14,Damaged
32311,2024-10-31,Damaged
57358,2025-04-21,Bad Quality
116744,2025-11-24,Damaged
92647,2025-10-28,Bad Quality
119541,2025-09-11,Wrong Item
94152,2025-10-29,Not Needed
56434,2025-09-26,Not Needed
19793,2025-08-25,Wrong Item
54862,2025-06-26,Wrong Item
36267,2025-09-30,Damaged
47213,2025-11-15,Not Needed
77924,2025-03-22,Bad Quality
45054,2025-09-28,Bad Quality
69713,2025-08-03,Damaged
68618,2025-11-26,Not Needed
43342,2025-01-14,Not Needed
5348,2025-06-18,Wrong Item
66898,2025-10-22,Not Needed
110462,2025-07-30,Damaged
94242,2025-03-02,Bad Quality
97685,2023-12-28,Wrong Item
109305,2025-09-11,Damaged
26345,2025-11-08,Bad Quality
86289,2025-08-09,Damaged
111282,2025-09-20,Wrong Item
20402,2025-09-27,Bad Quality
82733,2025-11-19,Damaged
65608,2024-01-28,Damaged
74008,2025-07-21,Damaged
31298,2025-01-16,Not Needed
3165,2025-03-07,Not Needed
29677,2025-11-28,Bad Quality
88511,2025-05-15,Damaged
64249,2025-11-10,Bad Quality
116467,2025-10-08,Bad Quality
32974,2025-08-15,Wrong Item
42169,2025-04-06,Damaged
82184,2025-11-07,Damaged
22492,2025-11-25,Damaged
13747,2025-11-02,Not Needed
63214,2024-05-19,Wrong Item
34547,2025-04-19,Damaged
32356,2025-08-21,Not Needed
17399,2025-11-23,Damaged
17872,2025-11-14,Wrong Item
6377,2024-10-23,Not Needed
11058,2025-05-15,Damaged
108093,2025-10-22,Not Needed
112367,2025-01-22,Wrong Item
42996,2025-07-07,Wrong Item
17637,2024-08-05,Not Needed
55763,2025-06-20,Bad Quality
23491,2025-08-03,Bad Quality
85849,2023-12-07,Not Needed
113984,2025-07-09,Bad Quality
74057,2025-06-16,Damaged
91106,2024-10-12,Wrong Item
59252,2024-06-19,Wrong Item
89308,2025-03-15,Bad Quality
8484,2025-04-21,Bad Quality
3960,2025-02-25,Damaged
53305,2025-11-28,Bad Quality
3248,2025-11-27,Damaged
22260,2025-08-18,Wrong Item
101667,2024-04-19,Wrong Item
1026,2025-11-15,Not Needed
33416,2025-01-01,Damaged
83701,2025-04-11,Damaged
80873,2025-06-20,Not Needed
60652,2025-10-19,Wrong Item
5104,2025-11-22,Damaged
117384,2025-05-28,Not Needed
71292,2025-03-26,Wrong Item
109603,2025-10-30,Not Needed
75917,2025-11-09,Damaged
14041,2024-08-12,Not Needed
77194,2025-01-07,Damaged
103630,2025-09-19,Bad Quality
114959,2025-06-17,Wrong Item
109540,2025-11-14,Not Needed
90249,2025-06-29,Wrong Item
115703,2025-07-07,Wrong Item
79294,2025-07-14,Wrong Item
63858,2025-06-29,Bad Quality
32020,2025-11-21,Damaged
47979,2025-06-17,Bad Quality
10574,2025-08-05,Wrong Item
98526,2024-08-10,Bad Quality
59235,2025-03-06,Wrong Item
37868,2025-07-16,Wrong Item
14611,2025-01-29,Bad Quality
113584,2025-11-27,Bad Quality
72934,2025-07-11,Bad Quality
115913,2025-10-31,Bad Quality
97250,2025-07-22,Bad Quality
43980,2024-02-08,Bad Quality
39273,2025-07-23,Wrong Item
43499,2025-11-08,Bad Quality
110300,2025-04-15,Damaged
53835,2025-10-27,Not Needed
64634,2025-11-27,Not Needed
41860,2025-06-13,Wrong Item
55495,2025-11-24,Wrong Item
72141,2025-08-15,Damaged
36291,2025-10-08,Bad Quality
93794,2024-08-21,Damaged
27347,2025-11-12,Not Needed
73024,2025-05-08,Damaged
12852,2025-10-27,Bad Quality
76664,2025-06-07,Damaged
79522,2024-10-22,Not Needed
47438,2023-12-21,Damaged
41788,2025-10-19,Bad Quality
116136,2025-05-24,Not Needed
26767,2025-11-15,Wrong Item
36263,2025-05-10,Not Needed
55622,2025-10-25,Damaged
590,2025-09-16,Damaged
68459,2025-11-15,Damaged
118026,2025-11-22,Bad Quality
117330,2025-11-21,Bad Quality
18006,2025-04-15,Wrong Item
111310,2024-10-15,Wrong Item
63967,2025-08-09,Wrong Item
19363,2025-10-20,Not Needed
34912,2025-11-16,Wrong Item
54483,2025-08-11,Not Needed
49226,2025-01-07,Damaged
49725,2025-09-29,Damaged
71568,2025-02-10,Bad Quality
101091,2024-07-11,Bad Quality
75783,2025-08-17,Damaged
76313,2025-08-18,Bad Quality
93668,2025-05-30,Not Needed
106787,2025-07-15,Damaged
93599,2025-10-05,Not Needed
56988,2025-11-25,Damaged
15148,2025-04-19,Bad Quality
63760,2025-09-03,Wrong Item
113702,2025-11-23,Bad Quality
25580,2025-05-21,Damaged
100167,2024-07-16,Damaged
32717,2025-01-21,Damaged
54728,2025-07-02,Bad Quality
98296,2025-11-28,Wrong Item
109510,2025-09-16,Not Needed
93993,2024-11-13,Not Needed
25017,2025-11-19,Damaged
28959,2025-02-17,Not Needed
8278,2025-11-04,Wrong Item
38457,2025-11-22,Not Needed
9743,2024-08-08,Not Needed
25564,2024-10-01,Damaged
111011,2025-01-07,Damaged
9860,2025-08-19,Damaged
62977,2024-08-06,Not Needed
7200,2024-05-15,Damaged
65717,2024-08-01,Damaged
30095,2025-04-18,Damaged
2898,2025-11-26,Bad Quality
38426,2025-11-25,Bad Quality
28345,2025-09-02,Damaged
6261,2025-10-29,Damaged
48258,2025-02-07,Bad Quality
85506,2025-11-20,Damaged
108762,2025-08-28,Bad Quality
70949,2025-05-05,Bad Quality
101222,2025-06-29,Not Needed
98309,2024-12-19,Bad Quality
1425,2025-11-06,Bad Quality
74608,2024-11-26,Wrong Item
44658,2024-10-28,Not Needed
105966,2025-09-13,Damaged
89120,2025-11-23,Not Needed
16743,2025-02-12,Damaged
93250,2025-10-05,Wrong Item
119414,2025-04-06,Not Needed
16892,2024-12-27,Bad Quality
71154,2025-10-26,Wrong Item
59358,2025-10-06,Damaged
98126,2025-03-29,Wrong Item
46376,2025-10-14,Wrong Item
103600,2025-11-03,Bad Quality
56115,2025-06-29,Wrong Item
25309,2025-09-12,Not Needed
89844,2025-11-22,Wrong Item
51214,2025-08-14,Wrong Item
51347,2025-05-09,Wrong Item
73613,2024-09-02,Wrong Item
11365,2025-09-08,Not Needed
55364,2025-07-21,Wrong Item
23535,2025-08-27,Bad Quality
4965,2025-08-24,Not Needed
16767,2025-10-06,Wrong Item
21187,2025-02-28,Not Needed
80950,2025-08-24,Wrong Item
84709,2025-11-06,Not Needed
56210,2025-08-05,Bad Quality
32223,2024-12-17,Bad Quality
72397,2025-08-09,Not Needed
82830,2025-07-11,Bad Quality
79354,2025-04-07,Damaged
81907,2025-01-29,Not Needed
28105,2024-10-09,Not Needed
43333,2025-04-27,Bad Quality
2136,2025-01-03,Wrong Item
3989,2025-08-12,Wrong Item
114695,2025-07-06,Not Needed
115069,2025-11-13,Bad Quality
9244,2025-11-25,Bad Quality
19234,2024-08-02,Damaged
90423,2025-11-02,Wrong Item
74059,2025-11-02,Not Needed
116691,2025-07-02,Not Needed
3239,2025-10-06,Not Needed
104348,2025-06-29,Damaged
44078,2025-03-22,Wrong Item
98014,2025-09-28,Damaged
24231,2025-11-12,Not Needed
86698,2024-10-24,Not Needed
73116,2024-12-16,Wrong Item
97357,2025-03-10,Damaged
119711,2025-10-08,Not Needed
18275,2024-03-23,Bad Quality
46023,2025-10-01,Wrong Item
106170,2025-10-26,Wrong Item
18877,2025-10-15,Not Needed
105190,2024-07-24,Wrong Item
95099,2025-11-03,Damaged
38727,2025-08-28,Not Needed
36052,2025-09-09,Damaged
74716,2025-10-10,Wrong Item
23246,2024-12-10,Not Needed
28628,2025-11-08,Not Needed
58871,2024-08-26,Damaged
1617,2025-10-28,Not Needed
91054,2025-09-19,Bad Quality
27471,2025-08-19,Wrong Item
12686,2025-09-01,Wrong Item
44782,2024-09-26,Damaged
7372,2024-06-30,Not Needed
78724,2025-10-08,Wrong Item
30194,2025-11-11,Damaged
48971,2025-02-07,Not Needed
103594,2024-11-08,Wrong Item
3745,2024-09-18,Not Needed
76238,2025-05-02,Damaged
47322,2025-11-26,Wrong Item
112725,2024-09-18,Wrong Item
4220,2025-07-24,Wrong Item
66405,2024-10-31,Not Needed
58697,2025-07-22,Damaged
108116,2024-08-07,Damaged
96091,2025-11-17,Wrong Item
81569,2024-07-24,Bad Quality
63064,2024-09-21,Not Needed
37264,2025-10-23,Not Needed
44,2024-08-12,Wrong Item
30572,2025-01-26,Damaged
73531,2025-08-27,Not Needed
66664,2025-11-20,Not Needed
103749,2024-10-06,Damaged
20617,2025-01-11,Bad Quality
88197,2025-08-05,Not Needed
21247,2025-07-29,Wrong Item
797,2025-01-31,Not Needed
53793,2025-11-27,Not Needed
14266,2024-10-07,Wrong Item
104364,2025-10-04,Bad Quality
73307,2025-08-20,Bad Quality
28803,2025-04-14,Wrong Item
102322,2024-08-04,Bad Quality
20943,2025-08-30,Not Needed
5740,2025-08-06,Not Needed
58843,2025-05-18,Not Needed
47098,2024-11-26,Damaged
109678,2024-09-15,Bad Quality
93628,2025-03-01,Wrong Item
85943,2024-10-30,Bad Quality
31854,2025-01-25,Bad Quality
71588,2025-09-27,Bad Quality
52459,2025-11-08,Bad Quality
94127,2025-09-28,Not Needed
19048,2025-05-11,Wrong Item
116687,2024-02-14,Wrong Item
53390,2025-10-06,Damaged
81107,2024-09-04,Bad Quality
96623,2024-10-19,Not Needed
14827,2025-06-22,Bad Quality
98426,2025-02-24,Wrong Item
114162,2025-11-07,Wrong Item
32551,2025-07-14,Damaged
46160,2025-10-04,Not Needed
109746,2025-07-01,Damaged
111025,2025-09-09,Not Needed
91320,2025-11-26,Damaged
6986,2025-11-05,Bad Quality
24736,2025-10-31,Not Needed
96924,2024-07-31,Not Needed
2693,2025-08-28,Bad Quality
85822,2025-08-30,Not Needed
4005,2025-08-18,Damaged
3080,2025-05-08,Bad Quality
47039,2025-09-13,Not Needed
99766,2025-06-27,Bad Quality
51153,2024-12-11,Wrong Item
103429,2024-03-15,Wrong Item
82259,2025-11-07,Wrong Item
46878,2025-09-24,Damaged
24691,2025-08-29,Bad Quality
2463,2025-09-18,Bad Quality
52774,2025-09-29,Bad Quality
117969,2024-07-03,Not Needed
79177,2024-11-24,Bad Quality
32519,2024-10-30,Bad Quality
24608,2025-09-18,Wrong Item
47647,2025-08-20,Wrong Item
94303,2025-11-19,Damaged
98955,2025-04-20,Wrong Item
36971,2025-10-24,Wrong Item
67219,2025-07-25,Not Needed
99048,2025-11-12,Wrong Item
23899,2024-12-16,Bad Quality
34827,2025-05-24,Wrong Item
44758,2025-10-12,Not Needed
16847,2024-05-20,Wrong Item
37409,2024-12-28,Damaged
44423,2025-08-03,Bad Quality
52885,2025-03-17,Wrong Item
102248,2025-09-18,Damaged
38371,2025-10-07,Damaged
94968,2025-05-26,Bad Quality
9295,2024-11-20,Wrong Item
69273,2024-08-19,Bad Quality
91397,2025-04-19,Bad Quality
84963,2025-11-24,Wrong Item
16041,2025-11-23,Wrong Item
66606,2025-11-12,Not Needed
52486,2025-10-22,Damaged
31484,2025-09-13,Not Needed
52745,2025-07-22,Wrong Item
31147,2025-11-16,Damaged
54142,2024-09-17,Damaged
35035,2025-08-16,Damaged
57743,2025-09-18,Damaged
97854,2024-10-28,Bad Quality
50641,2025-04-14,Not Needed
45056,2024-11-27,Damaged
27173,2025-08-10,Damaged
83031,2025-09-08,Bad Quality
66671,2025-01-14,Wrong Item
42070,2024-04-18,Not Needed
94726,2025-04-06,Wrong Item
34265,2025-05-19,Wrong Item
52343,2025-05-21,Bad Quality
81051,2024-04-20,Wrong Item
32992,2025-08-01,Bad Quality
49236,2025-11-20,Bad Quality
65844,2025-09-11,Bad Quality
43402,2025-11-04,Bad Quality
41520,2025-04-08,Wrong Item
116387,2025-06-07,Wrong Item
34550,2025-06-05,Bad Quality
83342,2025-01-10,Damaged
12950,2025-05-07,Damaged
23356,2025-10-05,Not Needed
63578,2024-12-20,Bad Quality
54303,2024-04-06,Damaged
93498,2025-02-15,Wrong Item
50971,2025-11-09,Damaged
103095,2025-03-20,Damaged
105938,2025-11-08,Bad Quality
56490,2025-04-03,Damaged
22598,2025-10-01,Damaged
53574,2025-09-24,Not Needed
108605,2025-10-07,Not Needed
54463,2025-11-18,Not Needed
60176,2025-05-12,Damaged
90454,2025-01-24,Not Needed
36513,2025-09-20,Wrong Item
46657,2025-11-03,Wrong Item
39251,2025-02-27,Bad Quality
66254,2025-10-14,Not Needed
71181,2025-04-15,Wrong Item
31679,2025-10-21,Damaged
64709,2025-10-29,Not Needed
37834,2025-04-26,Bad Quality
25078,2024-08-26,Wrong Item
110272,2025-03-28,Wrong Item
105375,2025-03-30,Wrong Item
55527,2025-11-22,Not Needed
55986,2025-04-04,Bad Quality
61602,2024-03-25,Damaged
26678,2025-03-01,Bad Quality
100370,2024-11-18,Damaged
6967,2024-07-23,Wrong Item
6947,2025-02-17,Not Needed
34209,2025-09-11,Not Needed
49931,2025-06-05,Bad Quality
102290,2025-07-18,Bad Quality
59096,2025-07-01,Wrong Item
22917,2024-12-23,Not Needed
28815,2025-02-23,Damaged
118854,2024-03-14,Not Needed
25387,2025-08-30,Not Needed
26830,2024-09-15,Damaged
45259,2025-03-25,Not Needed
113656,2025-10-01,Wrong Item
92783,2025-08-05,Wrong Item
49639,2025-11-07,Bad Quality
38386,2025-07-27,Wrong Item
29794,2025-04-20,Wrong Item
117287,2024-08-08,Bad Quality
32355,2025-08-11,Damaged
86591,2024-11-10,Damaged
71307,2024-09-12,Not Needed
98725,2025-11-13,Bad Quality
46183,2025-07-10,Not Needed
5120,2025-04-05,Wrong Item
44220,2025-01-28,Damaged
67089,2025-05-30,Damaged
31017,2024-05-23,Not Needed
74957,2025-09-22,Damaged
11165,2024-12-03,Not Needed
4203,2025-09-02,Damaged
34854,2025-03-16,Not Needed
55375,2025-06-01,Wrong Item
39311,2025-11-24,Not Needed
5341,2025-04-22,Wrong Item
44363,2025-10-02,Not Needed
76327,2025-10-03,Damaged
111018,2025-05-05,Bad Quality
83010,2025-08-12,Not Needed
110344,2024-08-19,Wrong Item
8069,2025-04-07,Wrong Item
15361,2025-08-03,Bad Quality
24225,2025-04-22,Damaged
44936,2025-09-13,Bad Quality
24550,2024-10-25,Damaged
90461,2025-10-23,Damaged
6543,2025-07-20,Bad Quality
19057,2025-01-29,Wrong Item
12559,2025-04-10,Bad Quality
76898,2025-06-28,Damaged
55856,2025-03-31,Damaged
106045,2025-07-13,Bad Quality
47348,2025-09-04,Wrong Item
115877,2024-11-07,Bad Quality
67911,2025-08-12,Bad Quality
20671,2024-12-13,Wrong Item
1068,2025-11-20,Not Needed
63596,2025-11-06,Damaged
20661,2025-03-01,Bad Quality
91019,2025-10-08,Damaged
104751,2024-10-29,Bad Quality
42282,2025-01-19,Wrong Item
91026,2025-06-09,Not Needed
90664,2025-07-07,Bad Quality
30461,2025-11-12,Wrong Item
67126,2025-06-10,Damaged
117717,2025-11-17,Damaged
69507,2025-03-21,Damaged
28119,2025-04-17,Wrong Item
22140,2025-05-09,Damaged
95785,2024-09-24,Damaged
43679,2024-05-06,Wrong Item
71073,2025-10-19,Bad Quality
108549,2025-10-24,Damaged
6483,2025-08-11,Damaged
22330,2025-01-26,Bad Quality
17395,2025-06-17,Wrong Item
92684,2025-06-20,Damaged
3006,2025-09-07,Bad Quality
6846,2025-08-21,Damaged
114363,2025-05-18,Not Needed
14047,2025-11-18,Damaged
113298,2025-06-07,Not Needed
85511,2025-08-16,Bad Quality
13310,2025-05-08,Wrong Item
49044,2025-01-06,Wrong Item
13715,2025-06-12,Damaged
102398,2025-02-05,Wrong Item
86898,2025-08-31,Bad Quality
30522,2025-06-19,Bad Quality
112073,2024-07-13,Damaged
119217,2025-06-19,Not Needed
14476,2024-09-09,Damaged
67804,2025-05-28,Damaged
79487,2025-08-07,Wrong Item
100976,2025-11-10,Not Needed
70125,2024-12-20,Not Needed
44067,2025-11-08,Wrong Item
24656,2025-11-13,Damaged
82491,2025-10-28,Not Needed
24379,2025-10-24,Damaged
8037,2025-03-28,Not Needed
54033,2025-04-30,Not Needed
26499,2025-05-22,Damaged
80415,2025-05-01,Wrong Item
20181,2024-07-26,Bad Quality
114119,2025-07-19,Not Needed
3586,2025-10-17,Bad Quality
67133,2025-05-14,Not Needed
47618,2024-07-24,Damaged
87673,2025-06-19,Damaged
35198,2024-08-15,Not Needed
41848,2025-08-16,Bad Quality
90103,2025-11-27,Wrong Item
45868,2025-09-01,Damaged
86737,2025-08-14,Wrong Item
18663,2025-11-25,Wrong Item
62530,2025-10-20,Wrong Item
82090,2025-11-13,Wrong Item
1355,2025-10-14,Not Needed
75846,2025-09-15,Damaged
46517,2024-12-21,Damaged
115879,2025-01-06,Bad Quality
50576,2024-07-18,Wrong Item
26008,2024-08-22,Wrong Item
32162,2024-08-12,Damaged
89400,2025-08-10,Damaged
29733,2024-09-27,Bad Quality
18021,2025-03-03,Damaged
36599,2024-02-14,Wrong Item
46776,2025-03-08,Damaged
86524,2024-10-18,Not Needed
97810,2025-05-28,Wrong Item
119346,2025-10-29,Bad Quality
50346,2025-09-27,Wrong Item
32475,2025-08-13,Wrong Item
84835,2025-11-24,Wrong Item
91952,2024-10-30,Damaged
92781,2025-08-13,Wrong Item
78331,2025-03-20,Damaged
69541,2025-02-19,Damaged
103144,2025-08-13,Bad Quality
63789,2025-06-25,Wrong Item
109098,2025-11-24,Damaged
94692,2025-10-29,Bad Quality
29461,2025-11-07,Bad Quality
14610,2025-05-16,Bad Quality
81570,2025-11-13,Damaged
50929,2025-03-01,Wrong Item
39750,2025-10-05,Not Needed
69769,2025-10-26,Damaged
23563,2025-03-23,Not Needed
1659,2025-11-18,Bad Quality
95443,2025-11-04,Wrong Item
61136,2024-10-14,Not Needed
4391,2025-09-01,Bad Quality
34606,2024-12-27,Not Needed
58785,2025-10-11,Damaged
48305,2025-03-12,Damaged
94863,2025-10-30,Not Needed
22896,2024-12-14,Wrong Item
109568,2025-06-26,Damaged
79505,2025-11-23,Wrong Item
21296,2025-10-05,Bad Quality
86177,2025-08-12,Bad Quality
46197,2024-01-08,Damaged
104463,2024-08-16,Bad Quality
10349,2025-07-30,Bad Quality
30191,2025-01-09,Damaged
40507,2025-07-02,Bad Quality
27382,2025-02-25,Bad Quality
64793,2024-01-10,Not Needed
102006,2025-08-05,Not Needed
41108,2025-11-02,Not Needed
103699,2025-09-28,Bad Quality
56874,2025-08-03,Bad Quality
66661,2025-06-19,Damaged
81834,2025-08-22,Bad Quality
74219,2025-11-17,Damaged
10943,2025-09-10,Bad Quality
98507,2025-06-08,Not Needed
62454,2025-07-22,Bad Quality
86895,2025-11-09,Wrong Item
36073,2025-06-05,Bad Quality
11137,2025-06-30,Not Needed
2987,2024-06-03,Not Needed
48881,2025-11-22,Wrong Item
57687,2025-07-02,Bad Quality
9533,2025-09-06,Not Needed
60834,2025-04-02,Bad Quality
20609,2025-06-01,Bad Quality
29654,2025-10-10,Damaged
89928,2025-05-27,Bad Quality
49300,2025-02-25,Not Needed
45791,2025-07-11,Not Needed
110469,2025-10-05,Bad Quality
119216,2025-08-01,Damaged
96581,2025-11-03,Bad Quality
88096,2025-11-22,Not Needed
14671,2025-11-04,Not Needed
101956,2025-09-17,Wrong Item
82686,2025-05-13,Damaged
105746,2025-06-20,Bad Quality
114740,2024-10-10,Bad Quality
27411,2025-03-28,Bad Quality
78813,2025-09-25,Not Needed
67156,2024-10-31,Damaged
103206,2025-05-11,Wrong Item
104356,2024-10-03,Wrong Item
101375,2025-03-18,Wrong Item
68728,2025-04-29,Damaged
44605,2025-10-21,Bad Quality
105144,2025-11-19,Not Needed
44340,2025-08-13,Damaged
39318,2025-07-14,Not Needed
35776,2025-10-05,Bad Quality
65904,2024-12-20,Damaged
62855,2025-09-24,Wrong Item
9319,2025-10-07,Bad Quality
113597,2025-11-02,Damaged
8577,2025-06-01,Wrong Item
49368,2024-01-20,Wrong Item
26957,2025-11-23,Bad Quality
60451,2025-11-24,Bad Quality
117561,2025-02-26,Wrong Item
17824,2025-08-29,Not Needed
52159,2025-10-17,Not Needed
91915,2025-08-16,Damaged
40418,2025-10-12,Damaged
45177,2024-01-15,Bad Quality
37457,2025-08-12,Wrong Item
31406,2025-11-28,Wrong Item
73967,2025-02-02,Bad Quality
33266,2024-06-19,Wrong Item
102478,2025-04-16,Wrong Item
9124,2025-11-18,Damaged
4487,2025-06-13,Bad Quality
18062,2025-09-01,Bad Quality
79357,2025-05-25,Wrong Item
49623,2025-08-17,Wrong Item
38998,2024-11-12,Not Needed
96701,2024-12-19,Wrong Item
10097,2025-07-27,Damaged
9570,2025-06-04,Bad Quality
118355,2025-04-17,Damaged
83326,2025-07-08,Bad Quality
69375,2025-08-23,Wrong Item
91858,2025-11-07,Not Needed
83319,2024-10-25,Wrong Item
82173,2025-10-01,Damaged
10832,2025-10-19,Bad Quality
109411,2025-04-18,Wrong Item
44777,2024-11-29,Bad Quality
48769,2025-06-11,Damaged
56761,2024-09-06,Bad Quality
84401,2025-10-08,Wrong Item
27706,2024-08-25,Not Needed
31776,2025-11-27,Bad Quality
41124,2025-09-02,Not Needed
16884,2025-11-16,Not Needed
109617,2025-04-06,Damaged
8241,2025-03-25,Wrong Item
111221,2025-10-31,Damaged
8678,2025-09-20,Damaged
57570,2024-06-13,Not Needed
72058,2025-09-14,Wrong Item
29420,2025-08-16,Not Needed
908,2025-10-30,Not Needed
23227,2024-09-23,Not Needed
33488,2025-08-23,Wrong Item
21158,2024-10-27,Bad Quality
25015,2025-11-25,Not Needed
38652,2025-09-04,Bad Quality
23189,2025-10-19,Bad Quality
91080,2025-03-30,Wrong Item
59340,2025-09-24,Not Needed
89076,2025-10-25,Damaged
63385,2025-11-10,Damaged
36337,2025-11-22,Bad Quality
30084,2024-05-19,Wrong Item
94918,2025-10-31,Bad Quality
106318,2025-11-03,Wrong Item
9025,2025-07-19,Damaged
91018,2025-06-26,Not Needed
59124,2025-10-16,Bad Quality
74959,2025-11-28,Bad Quality
55065,2025-05-24,Bad Quality
8391,2025-09-16,Damaged
14587,2025-06-26,Not Needed
80770,2025-11-23,Wrong Item
49698,2025-10-27,Bad Quality
6639,2025-11-16,Damaged
106873,2025-06-16,Wrong Item
52039,2025-10-13,Damaged
117276,2025-11-24,Not Needed
102861,2025-05-14,Wrong Item
16153,2025-11-27,Wrong Item
71803,2025-07-06,Not Needed
45821,2024-03-27,Bad Quality
65862,2025-04-02,Bad Quality
17337,2024-12-07,Wrong Item
20571,2025-06-26,Not Needed
4712,2025-09-16,Bad Quality
